001,p_files,001.mp3,Izuwa anema sanguwanguwa a kakanen i dut(palingulje)i tatakesiyan(kakituluan, kunkuan, gaku)?
048,p_files,048.mp3,emitun(kemava)tjen tua malain a itun(kava) a semagaku nu masantjelulje a adav.
049,p_files,049.mp3,aza u kaka tjaljaljak a u`aljay, nu kemasuy(zemubun) tua kedremedremele
050,p_files,050.mp3,izua ita u kucu siundundu sa ita kavakucu.
051,p_files,051.mp3,tjengelai a kemucu tua vavavavav a kucu ti ina.
052,p_files,052.mp3,izua nu masuilu a malakava, inia tja teveljen a vemat? .
053,p_files,053.mp3,nu makungai a itun(kava)tja kudainanga?
054,p_files,054.mp3,azua na setjawlanga tu ita cacayngan a su itun(kava).
055,p_files,055.mp3,ru paeljin(pusalatje)a en tai ina vemate aya, venaivai aya.
056,p_files,056.mp3,inia(umaya)palingi tu(na) vauwan a tja itun(sikava)ana mavate sa namaljenguan pacengceng.
057,p_files,057.mp3,kinuyanga na u salasaladje pita u itun a limalima.
058,p_files,058.mp3,izua liyave a u puitja(siace).
059,p_files,059.mp3,pai! tja siiladjan a sama pulawla-ngan(umaan, tedepe).
060,p_files,060.mp3,Tja sikaycuwanan Ita kakanan a kaive.
061,p_files,061.mp3,kemesakesa ti ina i kakesan(kakanan, cauka, suyziba).
062,p_files,062.mp3,aza u kaka tjaljaljak a vavayan, na emlen I tua aelengan.
063,p_files,063.mp3,tima sun a mavanavanaw? pakilimu!
064,p_files,064.mp3,aza zidusiya ni sinsi pinizua I tua sasekezan.
065,p_files,065.mp3,matjani a en a kemasi- vavav I tjaljetjalje ta kadjaman.
066,p_files,066.mp3,aza u laulje(adupu)pinipatjalatje tua cekui.
067,p_files,067.mp3,paseiljau sa pakelayan a pasa-ljaljisukan(tansu) aza su paljetja(kabun, itun).
068,p_files,068.mp3,sinipakelai a u zuga I kakaigian.
069,p_files,069.mp3,izua men I kakituluwan tua tinnaw a kitulutulu.
070,p_files,070.mp3,ti sinsi tjemawtjawtjaw tua saliman.
071,p_files,071.mp3,ti sinsi pakatua suci a paljingas atua matjaljaljak na situ.
072,p_files,072.mp3,macau a en a palimasutje tua u kaban.
073,p_files,073.mp3,Maati(saygu, macau) a en a djemadjas tua ciawan ata ecap.
074,p_files,074.mp3,izua cemugecugecuge, saw a pazuni tui tima?
075,p_files,075.mp3,pai! sueljevi a en. (tima uri maati a semueljevi tjai nu a en. )
076,p_files,076.mp3,su-kucu-anan sa zemuli.
077,p_files,077.mp3,maya mapulac(mapuvalun)lja! tjumaanga en a kilimu.
078,p_files,078.mp3,itua I cekui a sidjepetjdjepetj tua tilibi(遙控器).
079,p_files,079.mp3,saw pilimaw, uri kencengelje-anga tjen.
080,p_files,080.mp3,matulivu sanu kakituluan, pai! palimasutju!
081,p_files,081.mp3,maya madrawdrav(paenetjuanga)a emevutje tua ljawljav(dinki).
082,p_files,082.mp3,ma-ati sun na mantjez a sema-tua u pan-kun-se? .
083,p_files,083.mp3,kipacadjaw tua ljawljaw, marekutje a en tu maculju sun.
084,p_files,084.mp3,eljinguanan a velican azua cemel.
085,p_files,085.mp3,uza pakunkunanga a i gaku(kunkuwan, kakituluwan).
086,p_files,086.mp3,patjagaveanga a u sipacegedan(sigacaljan).
087,p_files,087.mp3,inia en a sekata'ede.
088,p_files,088.mp3,gudemuanan a su vaveciken, sa su na pacucun tua tilibi.
089,p_files,089.mp3,saw takesiu(veciku), mavan(padjuludjulu)ta su sisekin.
090,p_files,090.mp3,aza sewdu a tjemecatjak.
091,p_files,091.mp3,aza maljupetje-anga sasenavan. (aza sasenavan a maljupetje-anga)
092,p_files,092.mp3,uri magudem-anga sa za'u.
093,p_files,093.mp3,dje'esu-anga nu puwamin sun a ma kaya(aluvu, binziw).
094,p_files,094.mp3,nu uri vaika-anga sun, ljupetju-anga zaljum.
095,p_files,095.mp3,maka dje'es-anga(puzaljum-anga) sun tua hana?
096,p_files,096.mp3,djemaljun-anga si-palimasudjan a adav!
097,p_files,097.mp3,palimasutju aza mala-'adupu sa velican! (aza mala-'adupu palimasutju sa velican! )
098,p_files,098.mp3,ma'ati a en a 'emeljin(pusaladje) a djemuwas tua ezun(madu).
099,p_files,099.mp3,sa mala eznn senaveanga.
100,p_files,100.mp3,izua vaveliyan i pa'aya'ayav tua kakituluwan(gakuku, nkuwan).
101,p_files,101.mp3,matja liyaliyave a kakanan I dut(palingnlje) tua kakituluwan(gaku, kunkuwan).
102,p_files,102.mp3,inu a su kinaizuanau? i zuazua en i taipa(taihuk)
103,p_files,103.mp3,masan limalja a pasavavav sa uma.
104,p_files,104.mp3,tjaw kitulu a semamaza, inia-nan a sedjalu alavac ti-madju.
105,p_files,105.mp3,avan a tjadjalananga a tjen tua tja kinaizuanan.
106,p_files,106.mp3,pasa-vili tjen i maza, uri maati sun djemumake tua kakipucemelan.
107,p_files,107.mp3,nia en sa 'a'iladjan, ini a nisun.
108,p_files,108.mp3,aza u salasalatj a ti Aci u ljaediedi.
109,p_files,109.mp3,maka ljavin tjen a djemace salenguwa e tjen
110,p_files,110.mp3,aza i lizuk a pailailan izua si vaikan a maka vavav a djalan.
111,p_files,111.mp3,a cemalivat tua djalan avan a uljawv na dinki a tja pacunan.
112,p_files,112.mp3,a cemulivat tua djalan, pacun tjen pasa kavili, pasakanavalj, nu neka a zitusiya ma? ti tjen a cemalivat.
113,p_files,113.mp3,nu uri emutubaitjen tjemalupun tjen tua angcinmaw
114,p_files,114.mp3,saselenguwaan nuaya, amin a sisatjuma a djalan.
115,p_files,115.mp3,aza maka-tua bas, avan a masa sumusumus tjen.
116,p_files,116.mp3,aza maka-tua bas, tja pa-iladjen a na selekuya.
117,p_files,117.mp3,na paka tua kisiya en a sama taipa.
118,p_files,118.mp3,na paka-tua 捷運 a sema 中和 ti madju.
119,p_files,119.mp3,izua ljalje-vavavan tua bas, imaaya lima taidai(500
120,p_files,120.mp3,veliwanga tu drusa ta na kisiya a kippu.
121,p_files,121.mp3,izua i maza kisan paveliveli tua kippu.
122,p_files,122.mp3,kipavengetj e tjen anan a pakasangus nu uri ungutin tjen.
123,p_files,123.mp3,pasa navalje tjen I zua tua sikicevun.
124,p_files,124.mp3,tjacengecengen a tja pasacatja Avan a tja siselunguwaan.
125,p_files,125.mp3,nu uri ljevavaw tjen tua haiya, tja sivecik a sinipukeljan a vecik.
126,p_files,126.mp3,aza maka tua bas, temuvun tjen tua pakiyaw.
127,p_files,127.mp3,upai tjumalji a en tu pasa inu a 中山路?
128,p_files,128.mp3,madjulu a malingac nu maka tua bas ti matju.
129,p_files,129.mp3,ini a maati a mita tulu(mukelj) i luka.
130,p_files,130.mp3,aza nu maka tua tjaljetjalje tjen, maka ljavin(navalje or livai) tjen.
131,p_files,131.mp3,nu ma'epu tjen, Inia tjen a ma'aizin. (nakuya ma'aizin. )
132,p_files,132.mp3,iladju!
133,p_files,133.mp3,nu makaki-tulu-anga tja se'etjen.
134,p_files,134.mp3,uri sabenulu?
135,p_files,135.mp3,se'etjuanan aza vangavangan.
136,p_files,136.mp3,anema nu adavan tusasawni? niciwbi(lihai) tu sa sauni.
137,p_files,137.mp3,maka djumak sun tua pinaulidan vecik? pai u kiayaman!
138,p_files,138.mp3,na makuda a daw? sa emudjaljeanga!
139,p_files,139.mp3,maya kivangavan a ecap!
140,p_files,140.mp3,su ka-ati na cemulu?
141,p_files,141.mp3,maya venelic a pa-atelen a cemele.
142,p_files,142.mp3,maesananga sun tja sitekele tua zaljun sa kadaedan.
143,p_files,143.mp3,nama pasaetjuanga su cungale, u tjiyakaw a sema zi papucemelan.
144,p_files,144.mp3,ari vaiki a sema unduziw a kivangavan.
145,p_files,145.mp3,tja sikipagalju a emeljev.
146,p_files,146.mp3,pasaliv a en, djavai! inia makuda!
147,p_files,147.mp3,na salenguwa sa su kinakemudanan
148,p_files,148.mp3,sinsi, vaik a en a sema aluvu ui?
149,p_files,149.mp3,anemanema sa su papuinpican(tjanyapan? )?
150,p_files,150.mp3,anema u si kati a paeljin tjai nu sun?
151,p_files,151.mp3,maleva en tua u sini keljangan tjai nu sun! namaya(umalji)en u ta!
152,p_files,152.mp3,patjevutaw(alapu)a su vaveciken atua su inpic.
153,p_files,153.mp3,tja ljenguwaen a si djadjasan tua inpic.
154,p_files,154.mp3,kalidrualavac sa vecik sumangn sa umalju!
155,p_files,155.mp3,u pakeciyu a su pasavavaw.
156,p_files,156.mp3,inu ti sinsi tucn? I zua i tjai(pasa)vavaw ti sinsi.
157,p_files,157.mp3,maya mapulac! u tuluwayanga
158,p_files,158.mp3,kipagalju! kinemenemeu!
159,p_files,159.mp3,galugu-alavac(malicen)! Inia en a ma-ati a kisupu(kitulu).
160,p_files,160.mp3,saw ljupetju aza suydu!
161,p_files,161.mp3,masalu lja u siusi! Djavadjavai(kalevaw) tusa pinakatusu adaw!
162,p_files,162.mp3,aizu a u sinikazu tjai nu sun!
163,p_files,163.mp3,dravui! na segalju-anga en.
164,p_files,164.mp3,anema su pinizuwa itua papu-lauljan(papu-adupuan)? .
165,p_files,165.mp3,inia maguda! Umaljuanan(a puita).
166,p_files,166.mp3,anema su kalikimen?
167,p_files,167.mp3,makuda sun? Saedu sa u tjiyalje.
168,p_files,168.mp3,izua mala su vetjek?
169,p_files,169.mp3,kisamuljau! kisamuljau! (kedrengu! katalivaku! kigemegemu! )
170,p_files,170.mp3,tjaljezuanga a malalikuliku tucu.
171,p_files,171.mp3,nguwanguwangata(bulaiangata)a su kinalakudan(kinasengesengan).
172,p_files,172.mp3,anema tja kivavngavangan?
173,p_files,173.mp3,tisunanga!
174,p_files,174.mp3,pazuni a u si vuljuan(tua bulu)!
175,p_files,175.mp3,tjengelai a en a sema tua ljaljicavan I lalusungun ta sacemele.
176,p_files,176.mp3,nguwanguwangata sa I maza ljaljizavan
177,p_files,177.mp3,senai a mapuljat!
178,p_files,178.mp3,nguwanguwa sa zengelaw na sa senai.
179,p_files,179.mp3,nguwanguwa sa susi senayan.
180,p_files,180.mp3,tjalja tjengelayan a en tua situcuwan a senai.
181,p_files,181.mp3,aza sasenayananga paru u nasi.
182,p_files,182.mp3,maati sun a kemavakav a patjeinu?
183,p_files,183.mp3,pitjaliyav tjen tu tjelu tjai madju.
184,p_files,184.mp3,neka nu na maya tua djalavac(kipadut) tjen a maka(sema) gadu.
185,p_files,185.mp3,inia tjen na venala tua tja sika-laliguligu tusa adaw.
186,p_files,186.mp3,azua nanguwa a siunduwan.
187,p_files,187.mp3,pasalivanga su senai.
188,p_files,188.mp3,kelju penakiyavi, ui?
189,p_files,189.mp3,nu makakituluanga, tjengelai a mem a kivangavan tua makakikim(uniuni)
190,p_files,190.mp3,na makudanga a malaliguligu?
191,p_files,191.mp3,anemanga(umayanga) tu nguwanguwa sa sikivangavangan!
192,p_files,192.mp3,tisunayanga a kivangavan!
193,p_files,193.mp3,bulayangata aza sipakulaluwan a zua situ.
194,p_files,194.mp3,aza mala aunuwan(kakedriyan)tjengelai maauljuc aya, milimilingan aya! .
195,p_files,195.mp3,aza inia ruundu madjulu a mekudrale(medrapan胖)!
196,p_files,196.mp3,sasanguwa a zengelaw sika tjengelai a semenai timatjn.
197,p_files,197.mp3,kemeljan a en tu tjengelai sun a ljezaya sema-gadu.
198,p_files,198.mp3,na saljinga a en savaik a ljemizaw tua iga.
199,p_files,199.mp3,uri patagiljeanga nu ngida sa temalidulidu?
200,p_files,200.mp3,inu a ma'ati a babuluan?
